index,ID,评语,positive_prob,confidence,negative_prob,sentiment,情感极性判断,平均分,Tag
80,5.37E+18,教材样式写作明显，问题意识不够，面面俱到不够深入有错别字，参考文献不全面，对策空泛不足在于有些空洞，站在立法论而非教义论,0.0182579,0.959427,0.981742,0,负向,78,3
81,2.45E+18,有现实意义理论价值，观点明确，摘要逻辑性不强，条理性不强，界都松散语言表达不准确标点符号不对，态度不认证，没有外文文献，文献规范性不足①对法律规范概念界定不甚全面（p22），法律规范的构成要素，除法律原则和法律规则外，还有法律概念,0.000586001,0.998698,0.999414,0,负向,78,3
82,6.09E+18,第一，文章存在逻辑不够合理，对环境责任保险制度的定位不够明确。第二，文章对策部分针对性不强，指向不够明确。1、应当充分强调在现有相关制度的基础上，改革和建构与新时代中国特色社会主义发展道路相适应的环境责任保险制度体系，将他国的先进经验与中国环保责任保险制度现实结合起来。2、我国相关领域的第一手资料占有严重不足，对国外相关制度体系的了解同样也不够充分。①摘要不宜食用第一人称。②实证研究方法体现不明显,0.000609142,0.998646,0.999391,0,负向,78,3
83,8.39E+18,选题较大，论述不深入，文字欠缺国内外现状梳理不足，对现有研究评述与论题构建该加强文章观点基本正确，论证尚可写作规范，不足在于有些观点不切实际，难以落实,0.0509532,0.886771,0.949047,0,负向,79,3
84,2.42E+18,个别地方逻辑性较差，交代不清楚，个被重点论述不足，论述重复较多宏观论述有余，微观论述不够。政府借助“互联网+”提升工作效率，建设法治政府已经开展多年，在实施的过程中取得了很多经验和成果，当然也有存在问题。但论文缺乏对“互联网+”政府法治建设的具体样本的考察。重点不突出，尤其是在“互联网+语境下法治政府结构的变革的要求和法治政府的运行模式的变化的要求内容上过于简单,0.00158517,0.996477,0.998415,0,负向,79,3
85,6.46E+18,文章的不足之处在于方案的理论和实务的支撑不足国内外研究综述不足，部分内容阐述不足语句表达不准确，文献标注不准确，违反学术规范,0.0300655,0.933188,0.969935,0,负向,79,3
86,4.23E+18,第一，基础性分析过多，缺乏研究深度。第二，第三章“意义部分”的研究 并没有指出法律认定的意义何在，只是举了案例。比较法考察部分、英美法系的英国、美国、我国香港地区，大陆法的德国部分，均无文献引用。无,0.0272247,0.939501,0.972775,0,负向,79,3
87,4.54E+18,无文献综述不够，缺乏总结，部分内容缺乏进一步系统化和深化①题目的用语句繁冗②部分二级三级标题用语欠妥,0.000146755,0.999674,0.999853,0,负向,80,3
88,1.86E+17,选题有现实意义，结构合理，缺乏深度文献引用少1、表述不规范，概念不准确，有些语句不简洁明了。2、环境监管失职罪的犯罪构成研究主要方面有疏漏，不完整。3、认定立法和司法存在的问题，未必是真问题，只是从其他文献中引用的而已。而且随着时间地点的不同，各地的情况也不一样。建议将环境监管失职罪的刑事立法问题和司法实践中存在的问题经一步研究,0.000847633,0.998116,0.999152,0,负向,80,3
89,8.45E+18,论文编辑格式存在一定问题；论文在文献引用方面也有缺憾，域外考察部分不但没有外文资料，中文资料也仅有一条。无国内外研究现状严重不足，外文文献缺少，研究不深入，分析简单，缺乏条理性,0.00149203,0.996684,0.998508,0,负向,80,3
90,9.02E+18,无问题分析不全面，逻辑关系不清文献权威性，代表性不足,0.00378924,0.991579,0.996211,0,负向,80,3
91,7.27E+18,第一，对组织考试作弊罪的一般分析太多，现实针对性不强，缺乏问题意识。第二，论文的研究框架陈旧，没有按照涉及不法、责任等阶层分析。实证研究不足，对组织考试作弊罪的司法实践情况了解不深，在此基础上提出立法完善方案，相对不够“接地气”。组织考试作弊罪作为我国刑法修订新增设的罪名，整体和系统性研究都尚欠缺，论文似应在所涉罪名法理意义上做更多的探讨。,0.000200269,0.999555,0.9998,0,负向,81,3
92,6.28E+18,摘要写作简单，没突出文章核心观点，个别地方格式不规范，国内外研究现状不足，作者个人观点突出。本文亮点。论文设计不妥，文中举出的两个案例，内容丰富，能从不同视角归纳出论文写作的问题。但作者仅仅是将案例作为一般的论述材料，缺乏提炼和分析，致使研究成果解决专业问题不突出。建议将代表性理论学说分析部分进行深入研究,0.0557438,0.876125,0.944256,0,负向,81,3
93,6.26E+18,有现实意义和理论意义，摘要不足，部分问题不深入，表达不准确未成年人犯罪是世界性问题，甚至被称为世界三大公害之一。本文在国外做法介绍、国内对策建议方面浅尝辄止，一定程度上影响了本文的深度。缺少国外相关研究，条例不强，缺乏系统性和新意,0.0760779,0.830938,0.923922,0,负向,83,3
94,4.49E+18,对消费者安全权论述不足，个别语句不通主要是论文的设计和写作的过程中过于泛泛论述，缺乏典型的案例和数据支撑。部分内容缺乏有力论述，国外经验借鉴与我国的结合不够紧密,0.000503532,0.998881,0.999497,0,负向,83,3
95,9.11E+18,缺乏调查实证，偏于空泛，部分内容不应简单列举建议修改摘要结构安排不符合逻辑立法完善部分论证不充分,0.00123031,0.997266,0.99877,0,负向,83,3
96,2.96E+17,国内外研究现状不足，没有总结评价，写作性较差帮助犯脱离与共同犯罪人的刑事责任采取部分部分实行全部责任原则是否不符合，缺乏这方面的论述。外国刑法中的帮助犯与中国刑法中的从犯并不一致。因此，其立法完善的具体建议可操作性不强。内容安排合理，但在帮助犯脱离的域外考察方面研究不够合理，与我国法系的区别未作出理论说明,0.00211995,0.995289,0.99788,0,负向,83,3
97,4.53E+17,文献资料相对陈旧，对个别文献引用过度，如吴汉东主编之教材，胡峰、吕炳斌之论文无对国内外研究现状不足，参看文献陈旧，分析不够深入,0.0106474,0.976339,0.989353,0,负向,83,3
98,8.10E+18,文章不足之处在于论证结构不明晰、写作规范较差。论证恰当，写作规范，如能进一步延伸研究释放后的预防再犯将大有益于实践学术综述不足，参考文献不规范,0.546257,0.0748563,0.453743,1,中性,84,3
99,4.12E+18,第一，对高铁PPP融资模式的研究彼此隔离，不够集中。第二，论文研究方法的法学特色不够鲜明。第三，论文第四章关于违约防范的研究内容中包含“责任追究机制”存在逻辑瑕疵。文章的不足之处在于对解决方案的理论对立法介绍较少。现实性较差，结论缺乏依据,0.00175803,0.996093,0.998242,0,负向,84,3
100,6.32E+18,第一，研究思路和方法的法学特色不够鲜明，过度采用经济学研究方法。第二，文章第三段把“理论依据”和“利弊分析”放在一起论述，逻辑上不尽合理。对于域外双重股权结构制度的介绍，主要立足于两篇国内学者论文，完全没有外文文献，不得不说是本文的一大缺憾。无,0.00320139,0.992886,0.996799,0,负向,85,3
101,1.80E+18,有错别字，参考文献不正确，缺少核心期刊时间，摘要不能反映论文主要观点论文关键词应该提示论文的核心内容，不能采用泛化词语，重塑不能作为关键词。此外，监狱管理中的自身原因，可以采用新媒体的方式得到解决吗？建议再斟酌一下结构合理，但部分内容论证不充分，引用的图标与观点关联性不强,0.000318147,0.999293,0.999682,0,负向,85,3
102,2.43E+18,国内外研究简单选题有现实意义和价值，结构设计合理，缺乏数据支持和有力证据，深度和创新性不足结构完整，内容不够充实，在公众参与立法方面，阐述不够细致，缺乏事例的有力论证，建议认真研究此部分,0.494706,0.894111,0.505295,1,中性,85,3
103,8.56E+18,第一，文章切入正题较慢，铺垫略显冗余，导致核心部分论述不足。第二，文章第五部分的标题用语不够准确。现有研究现状不足，规范格式有问题结构合理，不足在于个别格式需规范，有些表述尚可推敲,0.0353298,0.921489,0.96467,0,负向,86,3
104,2.44E+18,第一，文章题目探讨“人类基因的可专利性”但是稳重提到的是人类基因技术的可专利性，二者含义完全不同。第二，过度侧重经验性分析，缺少对问题的理论分析。文章不足之处在于对人类基因专利性域外立法的介绍，使文章缺乏比较基础。标题不足不充分涵盖论述主要内容,0.268515, 0.4033 _,0.731485,0,负向,86,3
105,4.57E+18,国内外研究现状没有总结评价，论文写作针对性不足，个别引注不规范1、关于外国研究现状部分，作者实际上主要是介绍相关国家的立法情况，而不是“研究现状”。2、引文注释有些不太规范，法律法规不加注释。3、论文4.2.3“离婚当事人协议确定子女抚养费的效力”部分的第二段与本段题目不相适应。选题具有现实意义，结论设计合理，论证有据，有一定深度，文中最后措施较简单,0.158133,0.648594,0.841867,0,负向,86,3
